movie_id,title,movie_decade,movie_year,genre1,genre2,genre3,genre4,genre5,genre6
2989,For Your Eyes Only,1980s,,Action,,,,,
2990,Licence to Kill,1980s,,Action,,,,,
2991,Live and Let Die,1970s,,Action,,,,,
2992,Rawhead Rex,1980s,,Horror,Thriller,,,,
2993,Thunderball,1960s,,Action,,,,,
2994,"City, The",1990s,,Drama,,,,,
2995,"House on Haunted Hill, The",1990s,,Horror,,,,,
2996,Music of the Heart,1990s,,Drama,,,,,
2997,Being John Malkovich,1990s,,Comedy,,,,,
2998,Dreaming of Joseph Lees,1990s,,Romance,,,,,
2999,Man of the Century,1990s,,Comedy,,,,,
3000,"Princess Mononoke, The (Mononoke Hime)",1990s,,Action,Adventure,Animation,,,
3001,"Suburbans, The",1990s,,Drama,,,,,
3002,My Best Fiend (Mein liebster Feind),1990s,,Documentary,,,,,
3003,Train of Life (Train De Vie),1990s,,Comedy,Drama,,,,
3004,"Bachelor, The",1990s,,Comedy,Romance,,,,
3005,"Bone Collector, The",1990s,,Thriller,,,,,
3006,"Insider, The",1990s,,Drama,,,,,
3007,American Movie,1990s,,Documentary,,,,,
3008,Last Night,1990s,,Thriller,,,,,
3009,Portraits Chinois,1990s,,Drama,,,,,
3010,Rosetta,1990s,,Drama,,,,,
3011,"They Shoot Horses, Don't They?",1960s,,Drama,,,,,
3012,Battling Butler,1920s,,Comedy,,,,,
3013,Bride of Re-Animator,1990s,,Comedy,Horror,,,,
3014,Bustin' Loose,1980s,,Comedy,,,,,
3015,Coma,1970s,,Thriller,,,,,
3016,Creepshow,1980s,,Horror,,,,,
3017,Creepshow 2,1980s,,Horror,,,,,
3018,Re-Animator,1980s,,Horror,,,,,
3019,Drugstore Cowboy,1980s,,Crime,Drama,,,,
3020,Falling Down,1990s,,Action,Drama,,,,
3021,"Funhouse, The",1980s,,Horror,,,,,
3022,"General, The",1920s,,Comedy,,,,,
3023,My Best Girl,1920s,,Comedy,Romance,,,,
3024,Piranha,1970s,,Horror,Sci-Fi,,,,
3025,Rough Night in Jericho,1960s,,Western,,,,,
3026,Slaughterhouse,1980s,,Horror,,,,,
3027,Slaughterhouse 2,1980s,,Horror,,,,,
3028,"Taming of the Shrew, The",1960s,,Comedy,,,,,
3029,Nighthawks,1980s,,Action,Drama,,,,
3030,Yojimbo,1960s,,Comedy,Drama,Western,,,
3031,Repossessed,1990s,,Comedy,,,,,
3032,"Omega Man, The",1970s,,Sci-Fi,,,,,
3033,Spaceballs,1980s,,Comedy,Sci-Fi,,,,
3034,Robin Hood,1970s,,Animation,Children's,,,,
3035,Mister Roberts,1950s,,Comedy,Drama,War,,,
3036,Quest for Fire,1980s,,Adventure,,,,,
3037,Little Big Man,1970s,,Comedy,Drama,Western,,,
3038,"Face in the Crowd, A",1950s,,Drama,,,,,
3039,Trading Places,1980s,,Comedy,,,,,
3040,Meatballs,1970s,,Comedy,,,,,
3041,Meatballs Part II,1980s,,Comedy,,,,,
3042,Meatballs III,1980s,,Comedy,,,,,
3043,Meatballs 4,1990s,,Comedy,,,,,
3044,Dead Again,1990s,,Mystery,Romance,Thriller,,,
3045,Peter's Friends,1990s,,Comedy,Drama,,,,
3046,"Incredibly True Adventure of Two Girls in Love, The",1990s,,Comedy,Romance,,,,
3047,Experience Preferred... But Not Essential,1980s,,Drama,,,,,
3048,Under the Rainbow,1980s,,Comedy,,,,,
3049,How I Won the War,1960s,,Comedy,War,,,,
3050,Light It Up,1990s,,Drama,,,,,
3051,Anywhere But Here,1990s,,Drama,,,,,
3052,Dogma,1990s,,Comedy,,,,,
3053,"Messenger: The Story of Joan of Arc, The",1990s,,Drama,War,,,,
3054,Pokémon: The First Movie,1990s,,Animation,Children's,,,,
3055,Felicia's Journey,1990s,,Thriller,,,,,
3056,Oxygen,1990s,,Thriller,,,,,
3057,Where's Marlowe?,1990s,,Comedy,,,,,
3058,"Ape, The",1940s,,Horror,Sci-Fi,,,,
3059,British Intelligence,1940s,,Drama,,,,,
3060,"Commitments, The",1990s,,Comedy,Drama,,,,
3061,Holiday Inn,1940s,,Comedy,Musical,,,,
3062,"Longest Day, The",1960s,,Action,Drama,War,,,
3063,Poison Ivy,1990s,,Thriller,,,,,
3064,Poison Ivy: New Seduction,1990s,,Thriller,,,,,
3065,Ten Benny,1990s,,Drama,,,,,
3066,Tora! Tora! Tora!,1970s,,War,,,,,
3067,Women on the Verge of a Nervous Breakdown,1980s,,Comedy,Drama,,,,
3068,"Verdict, The",1980s,,Drama,,,,,
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",1970s,,Drama,,,,,
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The",1980s,,Adventure,Comedy,Sci-Fi,,,
3071,Stand and Deliver,1980s,,Drama,,,,,
3072,Moonstruck,1980s,,Comedy,,,,,
3073,"Sandpiper, The",1960s,,Drama,Romance,,,,
3074,Jeremiah Johnson,1970s,,Western,,,,,
3075,Repulsion,1960s,,Thriller,,,,,
3076,Irma la Douce,1960s,,Comedy,,,,,
3077,42 Up,1990s,,Documentary,,,,,
3078,Liberty Heights,1990s,,Drama,,,,,
3079,Mansfield Park,1990s,,Drama,,,,,
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek)",1990s,,Drama,Sci-Fi,,,,
3081,Sleepy Hollow,1990s,,Horror,Romance,,,,
3082,"World Is Not Enough, The",1990s,,Action,Thriller,,,,
3083,All About My Mother (Todo Sobre Mi Madre),1990s,,Comedy,Drama,,,,
3084,Home Page,1990s,,Documentary,,,,,
3085,"Living Dead Girl, The (La Morte Vivante)",1980s,,Horror,,,,,
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),1930s,,Comedy,,,,,
3087,Scrooged,1980s,,Comedy,,,,,
3088,Harvey,1950s,,Comedy,,,,,
3089,"Bicycle Thief, The (Ladri di biciclette)",1940s,,Drama,,,,,
3090,Matewan,1980s,,Drama,,,,,
3091,Kagemusha,1980s,,Drama,War,,,,
3092,Chushingura,1960s,,Drama,,,,,
3093,McCabe & Mrs. Miller,1970s,,Drama,Western,,,,
3094,Maurice,1980s,,Drama,Romance,,,,
3095,"Grapes of Wrath, The",1940s,,Drama,,,,,
3096,My Man Godfrey,1950s,,Comedy,,,,,
3097,"Shop Around the Corner, The",1940s,,Comedy,Romance,,,,
3098,"Natural, The",1980s,,Drama,,,,,
3099,Shampoo,1970s,,Comedy,Romance,,,,
3100,"River Runs Through It, A",1990s,,Drama,,,,,
3101,Fatal Attraction,1980s,,Thriller,,,,,
3102,Jagged Edge,1980s,,Thriller,,,,,
3103,Stanley & Iris,1990s,,Drama,Romance,,,,
3104,Midnight Run,1980s,,Action,Adventure,Comedy,Crime,,
3105,Awakenings,1990s,,Drama,,,,,
3106,Come See the Paradise,1990s,,Drama,Romance,,,,
3107,Backdraft,1990s,,Action,Drama,,,,
3108,"Fisher King, The",1990s,,Comedy,Drama,Romance,,,
3109,"River, The",1980s,,Drama,,,,,
3110,Country,1980s,,Drama,,,,,
3111,Places in the Heart,1980s,,Drama,,,,,
3112,'Night Mother,1980s,,Drama,,,,,
3113,End of Days,1990s,,Action,Thriller,,,,
3114,Toy Story 2,1990s,,Animation,Children's,Comedy,,,
3115,Flawless,1990s,,Drama,,,,,
3116,Miss Julie,1990s,,Drama,,,,,
3117,Ride with the Devil,1990s,,Drama,Romance,War,,,
3118,Tumbleweeds,1990s,,Drama,,,,,
3119,Bay of Blood (Reazione a catena),1970s,,Horror,,,,,
3120,"Distinguished Gentleman, The",1990s,,Comedy,,,,,
3121,"Hitch-Hiker, The",1950s,,Film-Noir,,,,,
3122,Santa Fe Trail,1940s,,Drama,Romance,Western,,,
3123,Spring Fever USA (a.k.a. Lauderdale),1980s,,Comedy,,,,,
3124,Agnes Browne,1990s,,Comedy,Drama,,,,
3125,"End of the Affair, The",1990s,,Drama,,,,,
3126,"End of the Affair, The",1950s,,Drama,,,,,
3127,Holy Smoke,1990s,,Drama,,,,,
3128,"Map of the World, A",1990s,,Drama,,,,,
3129,Sweet and Lowdown,1990s,,Comedy,Drama,,,,
3130,Bonfire of the Vanities,1990s,,Comedy,,,,,
3131,Broadway Damage,1990s,,Comedy,,,,,
3132,Daddy Long Legs,1910s,,Comedy,,,,,
3133,Go West,1920s,,Comedy,,,,,
3134,"Grand Illusion (Grande illusion, La)",1930s,,Drama,War,,,,
3135,"Great Santini, The",1970s,,Drama,,,,,
3136,"James Dean Story, The",1950s,,Documentary,,,,,
3137,"Sea Wolves, The",1980s,,Action,War,,,,
3138,Stealing Home,1980s,,Drama,,,,,
3139,Tarzan the Fearless,1930s,,Action,Adventure,,,,
3140,"Three Ages, The",1920s,,Comedy,,,,,
3141,"Two Jakes, The",1990s,,Drama,,,,,
3142,U2: Rattle and Hum,1980s,,Documentary,Musical,,,,
3143,Hell in the Pacific,1960s,,Drama,War,,,,
3144,"Glass Bottom Boat, The",1960s,,Comedy,Romance,,,,
3145,"Cradle Will Rock, The",1990s,,Drama,,,,,
3146,Deuce Bigalow: Male Gigolo,1990s,,Comedy,,,,,
3147,"Green Mile, The",1990s,,Drama,Thriller,,,,
3148,"Cider House Rules, The",1990s,,Drama,,,,,
3149,Diamonds,1990s,,Mystery,,,,,
3150,"War Zone, The",1990s,,Drama,,,,,
3151,"Bat Whispers, The",1930s,,Crime,Drama,Mystery,,,
3152,"Last Picture Show, The",1970s,,Drama,,,,,
3153,"7th Voyage of Sinbad, The",1950s,,Action,Adventure,Fantasy,,,
3154,Blood on the Sun,1940s,,Drama,War,,,,
3155,Anna and the King,1990s,,Drama,Romance,,,,
3156,Bicentennial Man,1990s,,Comedy,Drama,Sci-Fi,,,
3157,Stuart Little,1990s,,Children's,Comedy,,,,
3158,"Emperor and the Assassin, The (Jing ke ci qin wang)",1990s,,Drama,,,,,
3159,Fantasia 2000,1990s,,Animation,Children's,Musical,,,
3160,Magnolia,1990s,,Drama,,,,,
3161,Onegin,1990s,,Drama,,,,,
3162,Simpatico,1990s,,Comedy,Drama,,,,
3163,Topsy-Turvy,1990s,,Drama,,,,,
3164,"Alley Cats, The",1960s,,Drama,,,,,
3165,Boiling Point,1990s,,Action,Drama,,,,
3166,Brenda Starr,1980s,,Adventure,,,,,
3167,Carnal Knowledge,1970s,,Drama,,,,,
3168,Easy Rider,1960s,,Adventure,Drama,,,,
3169,"Falcon and the Snowman, The",1980s,,Drama,,,,,
3170,Hi-Yo Silver,1940s,,Western,,,,,
3171,Room at the Top,1950s,,Drama,,,,,
3172,Ulysses (Ulisse),1950s,,Adventure,,,,,
3173,Any Given Sunday,1990s,,Drama,,,,,
3174,Man on the Moon,1990s,,Comedy,Drama,,,,
3175,Galaxy Quest,1990s,,Adventure,Comedy,Sci-Fi,,,
3176,"Talented Mr. Ripley, The",1990s,,Drama,Mystery,Thriller,,,
3177,Next Friday,1990s,,Comedy,,,,,
3178,"Hurricane, The",1990s,,Drama,,,,,
3179,Angela's Ashes,1990s,,Drama,,,,,
3180,Play it to the Bone,1990s,,Comedy,Drama,,,,
3181,Titus,1990s,,Drama,,,,,
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,1990s,,Documentary,,,,,
3183,"Third Miracle, The",1990s,,Drama,,,,,
3184,Montana,1990s,,Action,Comedy,Crime,Drama,,
3185,Snow Falling on Cedars,1990s,,Drama,,,,,
3186,"Girl, Interrupted",1990s,,Drama,,,,,
3187,Trans,1990s,,Drama,,,,,
3188,"Life and Times of Hank Greenberg, The",1990s,,Documentary,,,,,
3189,My Dog Skip,1990s,,Comedy,,,,,
3190,Supernova,2000s,,Adventure,Sci-Fi,,,,
3191,"Quarry, The",1990s,,Drama,,,,,
3192,"Terrorist, The (Malli)",1990s,,Drama,,,,,
3193,Creature,1990s,,Documentary,,,,,
3194,"Way We Were, The",1970s,,Drama,,,,,
3195,Tess of the Storm Country,1920s,,Drama,,,,,
3196,Stalag 17,1950s,,Drama,War,,,,
3197,"Presidio, The",1980s,,Action,,,,,
3198,Papillon,1970s,,Drama,,,,,
3199,Pal Joey,1950s,,Comedy,Musical,Romance,,,
3200,"Last Detail, The",1970s,,Comedy,Drama,,,,
3201,Five Easy Pieces,1970s,,Drama,,,,,
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),1970s,,Drama,,,,,
3203,Dead Calm,1980s,,Thriller,,,,,
3204,"Boys from Brazil, The",1970s,,Thriller,,,,,
3205,Black Sunday (La Maschera Del Demonio),1960s,,Horror,,,,,
3206,Against All Odds,1980s,,Romance,,,,,
3207,"Snows of Kilimanjaro, The",1950s,,Adventure,,,,,
3208,Loaded Weapon 1,1990s,,Action,Comedy,,,,
3209,"Loves of Carmen, The",1940s,,Drama,,,,,
3210,Fast Times at Ridgemont High,1980s,,Comedy,,,,,
3211,"Cry in the Dark, A",1980s,,Drama,,,,,
3212,Born to Win,1970s,,Drama,,,,,
3213,Batman: Mask of the Phantasm,1990s,,Animation,Children's,,,,
3214,American Flyers,1980s,,Drama,,,,,
3215,Voyage of the Damned,1970s,,Drama,,,,,
3216,Vampyros Lesbos (Las Vampiras),1970s,,Horror,,,,,
3217,"Star Is Born, A",1930s,,Drama,,,,,
3218,Poison,1990s,,Drama,,,,,
3219,Pacific Heights,1990s,,Thriller,,,,,
3220,Night Tide,1960s,,Drama,,,,,
3221,"Draughtsman's Contract, The",1980s,,Drama,,,,,
3222,Carmen,1980s,,Drama,,,,,
3223,"Zed & Two Noughts, A",1980s,,Drama,,,,,
3224,Woman in the Dunes (Suna no onna),1960s,,Drama,,,,,
3225,Down to You,2000s,,Comedy,Romance,,,,
3226,Hellhounds on My Trail,1990s,,Documentary,,,,,
3227,"Not Love, Just Frenzy (Más que amor, frenesí)",1990s,,Comedy,Drama,Thriller,,,
3228,Wirey Spindell,1990s,,Comedy,,,,,
3229,Another Man's Poison,1950s,,Crime,Drama,,,,
3230,"Odessa File, The",1970s,,Thriller,,,,,
3231,"Saphead, The",1920s,,Comedy,,,,,
3232,Seven Chances,1920s,,Comedy,,,,,
3233,Smashing Time,1960s,,Comedy,,,,,
3234,Train Ride to Hollywood,1970s,,Comedy,,,,,
3235,Where the Buffalo Roam,1980s,,Comedy,,,,,
3236,Zachariah,1970s,,Western,,,,,
3237,Kestrel's Eye (Falkens öga),1990s,,Documentary,,,,,
3238,Eye of the Beholder,1990s,,Thriller,,,,,
3239,Isn't She Great?,2000s,,Comedy,,,,,
3240,"Big Tease, The",1990s,,Comedy,,,,,
3241,"Cup, The (Phörpa)",1990s,,Comedy,,,,,
3242,Santitos,1990s,,Comedy,,,,,
3243,Encino Man,1990s,,Comedy,,,,,
3244,"Goodbye Girl, The",1970s,,Comedy,Romance,,,,
3245,I Am Cuba (Soy Cuba/Ya Kuba),1960s,,Drama,,,,,
3246,Malcolm X,1990s,,Drama,,,,,
3247,Sister Act,1990s,,Comedy,Crime,,,,
3248,Sister Act 2: Back in the Habit,1990s,,Comedy,,,,,
3249,"Hand That Rocks the Cradle, The",1990s,,Thriller,,,,,
3250,Alive,1990s,,Drama,,,,,
3251,Agnes of God,1980s,,Drama,Mystery,,,,
3252,Scent of a Woman,1990s,,Drama,,,,,
3253,Wayne's World,1990s,,Comedy,,,,,
3254,Wayne's World 2,1990s,,Comedy,,,,,
3255,"League of Their Own, A",1990s,,Comedy,Drama,,,,
3256,Patriot Games,1990s,,Action,Thriller,,,,
3257,"Bodyguard, The",1990s,,Action,Drama,Romance,Thriller,,
3258,Death Becomes Her,1990s,,Comedy,,,,,
3259,Far and Away,1990s,,Drama,Romance,,,,
3260,Howards End,1990s,,Drama,,,,,
3261,Singles,1990s,,Comedy,Drama,Romance,,,
3262,Twin Peaks: Fire Walk with Me,1990s,,Drama,Mystery,,,,
3263,White Men Can't Jump,1990s,,Comedy,,,,,
3264,Buffy the Vampire Slayer,1990s,,Comedy,Horror,,,,
3265,Hard-Boiled (Lashou shentan),1990s,,Action,Crime,,,,
3266,Man Bites Dog (C'est arrivé près de chez vous),1990s,,Action,Comedy,Crime,Drama,,
3267,"Mariachi, El",1990s,,Action,Thriller,,,,
3268,Stop! Or My Mom Will Shoot,1990s,,Action,Comedy,,,,
3269,Forever Young,1990s,,Adventure,Romance,Sci-Fi,,,
3270,"Cutting Edge, The",1990s,,Drama,,,,,
3271,Of Mice and Men,1990s,,Drama,,,,,
3272,Bad Lieutenant,1990s,,Crime,Drama,,,,
3273,Scream 3,2000s,,Horror,Mystery,Thriller,,,
3274,Single White Female,1990s,,Action,,,,,
3275,"Boondock Saints, The",1990s,,Action,Comedy,,,,
3276,Gun Shy,2000s,,Comedy,,,,,
3277,Beloved/Friend (Amigo/Amado),1990s,,Drama,,,,,
3278,Gendernauts,1990s,,Documentary,,,,,
3279,Knockout,1990s,,Action,Adventure,,,,
3280,"Baby, The",1970s,,Horror,,,,,
3281,"Brandon Teena Story, The",1990s,,Documentary,,,,,
3282,Different for Girls,1990s,,Comedy,,,,,
3283,Minnie and Moskowitz,1970s,,Action,,,,,
3284,They Might Be Giants,1970s,,Comedy,Romance,,,,
3285,"Beach, The",2000s,,Adventure,Drama,,,,
3286,Snow Day,2000s,,Comedy,,,,,
3287,"Tigger Movie, The",2000s,,Animation,Children's,,,,
3288,Cotton Mary,1990s,,Drama,,,,,
3289,Not One Less (Yi ge dou bu neng shao),1990s,,Drama,,,,,
3290,Soft Toilet Seats,1990s,,Comedy,,,,,
3291,Trois,2000s,,Thriller,,,,,
3292,"Big Combo, The",1950s,,Film-Noir,,,,,
3293,Conceiving Ada,1990s,,Drama,Sci-Fi,,,,
3294,Eaten Alive,1970s,,Horror,,,,,
3295,Raining Stones,1990s,,Drama,,,,,
3296,To Sir with Love,1960s,,Drama,,,,,
3297,With Byrd at the South Pole,1930s,,Documentary,,,,,
3298,Boiler Room,2000s,,Drama,,,,,
3299,Hanging Up,2000s,,Comedy,Drama,,,,
3300,Pitch Black,2000s,,Action,Sci-Fi,,,,
3301,"Whole Nine Yards, The",2000s,,Comedy,Crime,,,,
3302,Beautiful People,1990s,,Comedy,,,,,
3303,Black Tar Heroin: The Dark End of the Street,1990s,,Documentary,,,,,
3304,Blue Collar,1970s,,Crime,Drama,,,,
3305,Bluebeard,1940s,,Film-Noir,Horror,,,,
3306,"Circus, The",1920s,,Comedy,,,,,
3307,City Lights,1930s,,Comedy,Drama,Romance,,,
3308,"Flamingo Kid, The",1980s,,Comedy,Drama,,,,
3309,"Dog's Life, A",1920s,,Comedy,,,,,
3310,"Kid, The",1920s,,Action,,,,,
3311,"Man from Laramie, The",1950s,,Western,,,,,
3312,"McCullochs, The",1970s,,Drama,,,,,
3313,Class Reunion,1980s,,Comedy,,,,,
3314,"Big Trees, The",1950s,,Action,Drama,,,,
3315,Happy Go Lovely,1950s,,Musical,,,,,
3316,Reindeer Games,2000s,,Action,Thriller,,,,
3317,Wonder Boys,2000s,,Comedy,Drama,,,,
3318,Deterrence,1990s,,Thriller,,,,,
3319,Judy Berlin,1990s,,Drama,,,,,
3320,Mifune (Mifunes sidste sang),1990s,,Comedy,Romance,,,,
3321,"Waiting Game, The",2000s,,Comedy,,,,,
3322,3 Strikes,2000s,,Comedy,,,,,
3323,Chain of Fools,2000s,,Comedy,Crime,,,,
3324,Drowning Mona,2000s,,Comedy,,,,,
3325,"Next Best Thing, The",2000s,,Comedy,Drama,,,,
3326,What Planet Are You From?,2000s,,Comedy,Sci-Fi,,,,
3327,Beyond the Mat,2000s,,Documentary,,,,,
3328,Ghost Dog: The Way of the Samurai,1990s,,Crime,Drama,,,,
3329,"Year My Voice Broke, The",1980s,,Drama,,,,,
3330,Splendor in the Grass,1960s,,Drama,,,,,
3331,My Tutor,1980s,,Drama,,,,,
3332,"Legend of Lobo, The",1960s,,Adventure,Children's,,,,
3333,"Killing of Sister George, The",1960s,,Drama,,,,,
3334,Key Largo,1940s,,Crime,Drama,Film-Noir,Thriller,,
3335,Jail Bait,1950s,,Crime,Drama,,,,
3336,It Happened Here,1960s,,Drama,,,,,
3337,I'll Never Forget What's 'is Name,1960s,,Comedy,Drama,,,,
3338,For All Mankind,1980s,,Documentary,,,,,
3339,Cross of Iron,1970s,,War,,,,,
3340,Bride of the Monster,1950s,,Horror,Sci-Fi,,,,
3341,Born Yesterday,1950s,,Comedy,,,,,
3342,Birdy,1980s,,Drama,War,,,,
3343,And God Created Woman,1980s,,Comedy,Drama,Romance,,,
3344,Blood Feast,1960s,,Horror,,,,,
3345,"Charlie, the Lonesome Cougar",1960s,,Adventure,Children's,,,,
3346,Color Me Blood Red,1960s,,Horror,,,,,
3347,Never Cry Wolf,1980s,,Drama,,,,,
3348,"Night Visitor, The",1970s,,Crime,Thriller,,,,
3349,"Perils of Pauline, The",1940s,,Comedy,,,,,
3350,"Raisin in the Sun, A",1960s,,Drama,,,,,
3351,Two Thousand Maniacs!,1960s,,Horror,,,,,
3352,Brown's Requiem,1990s,,Drama,,,,,
3353,"Closer You Get, The",2000s,,Comedy,Romance,,,,
3354,Mission to Mars,2000s,,Sci-Fi,,,,,
3355,"Ninth Gate, The",2000s,,Thriller,,,,,
3356,Condo Painting,2000s,,Documentary,,,,,
3357,East-West (Est-ouest),1990s,,Drama,Romance,,,,
3358,Defending Your Life,1990s,,Comedy,Romance,,,,
3359,Breaking Away,1970s,,Drama,,,,,
3360,Hoosiers,1980s,,Drama,,,,,
3361,Bull Durham,1980s,,Comedy,,,,,
3362,Dog Day Afternoon,1970s,,Comedy,Crime,Drama,,,
3363,American Graffiti,1970s,,Comedy,Drama,,,,
3364,"Asphalt Jungle, The",1950s,,Crime,Film-Noir,,,,
3365,"Searchers, The",1950s,,Western,,,,,
3366,Where Eagles Dare,1960s,,Action,Adventure,War,,,
3367,"Devil's Brigade, The",1960s,,War,,,,,
3368,"Big Country, The",1950s,,Romance,Western,,,,
3369,Any Number Can Win (Mélodie en sous-sol ),1960s,,Crime,,,,,
3370,Betrayed,1980s,,Drama,Thriller,,,,
3371,Bound for Glory,1970s,,Drama,,,,,
3372,"Bridge at Remagen, The",1960s,,Action,War,,,,
3373,Buck and the Preacher,1970s,,Western,,,,,
3374,Daughters of the Dust,1990s,,Drama,,,,,
3375,Destination Moon,1950s,,Sci-Fi,,,,,
3376,"Fantastic Night, The (La Nuit Fantastique)",1940s,,Romance,,,,,
3377,Hangmen Also Die,1940s,,Drama,War,,,,
3378,"Ogre, The (Der Unhold)",1990s,,Drama,,,,,
3379,On the Beach,1950s,,Drama,,,,,
3380,Railroaded!,1940s,,Film-Noir,,,,,
3381,Slaves to the Underground,1990s,,Comedy,Drama,,,,
3382,Song of Freedom,1930s,,Drama,,,,,
3383,Big Fella,1930s,,Drama,Musical,,,,
3384,"Taking of Pelham One Two Three, The",1970s,,Action,,,,,
3385,Volunteers,1980s,,Comedy,,,,,
3386,JFK,1990s,,Drama,Mystery,,,,
3387,Who's Harry Crumb?,1980s,,Comedy,,,,,
3388,Harry and the Hendersons,1980s,,Comedy,,,,,
3389,Let's Get Harry,1980s,,Action,Adventure,,,,
3390,Shanghai Surprise,1980s,,Adventure,,,,,
3391,Who's That Girl?,1980s,,Comedy,,,,,
3392,She-Devil,1980s,,Comedy,,,,,
3393,Date with an Angel,1980s,,Comedy,Fantasy,,,,
3394,Blind Date,1980s,,Comedy,Romance,,,,
3395,Nadine,1980s,,Comedy,,,,,
3396,"Muppet Movie, The",1970s,,Children's,Comedy,,,,
3397,"Great Muppet Caper, The",1980s,,Children's,Comedy,,,,
3398,"Muppets Take Manhattan, The",1980s,,Children's,Comedy,,,,
3399,Sesame Street Presents Follow That Bird,1980s,,Children's,Comedy,,,,
3400,We're Back! A Dinosaur's Story,1990s,,Animation,Children's,,,,
3401,Baby... Secret of the Lost Legend,1980s,,Adventure,Sci-Fi,,,,
3402,Turtle Diary,1980s,,Drama,,,,,
3403,Raise the Titanic,1980s,,Drama,Thriller,,,,
3404,Titanic,1950s,,Action,Drama,,,,
3405,"Night to Remember, A",1950s,,Action,Drama,,,,
3406,Captain Horatio Hornblower,1950s,,Action,Adventure,War,,,
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent)",1990s,,Comedy,Drama,,,,
3408,Erin Brockovich,2000s,,Drama,,,,,
3409,Final Destination,2000s,,Drama,Thriller,,,,
3410,Soft Fruit,1990s,,Comedy,Drama,,,,
3411,Babymother,1990s,,Drama,,,,,
3412,"Bear, The",1980s,,Adventure,,,,,
3413,Impact,1940s,,Crime,Drama,,,,
3414,Love Is a Many-Splendored Thing,1950s,,Romance,,,,,
3415,"Mirror, The (Zerkalo)",1970s,,Drama,,,,,
3416,"Trial, The (Le Procès)",1960s,,Drama,,,,,
3417,"Crimson Pirate, The",1950s,,Adventure,Comedy,Sci-Fi,,,
3418,Thelma & Louise,1990s,,Action,Drama,,,,
3419,Something for Everyone,1970s,,Comedy,Crime,,,,
3420,...And Justice for All,1970s,,Drama,Thriller,,,,
3421,Animal House,1970s,,Comedy,,,,,
3422,She's Gotta Have It,1980s,,Comedy,Romance,,,,
3423,School Daze,1980s,,Drama,,,,,
3424,Do the Right Thing,1980s,,Comedy,Drama,,,,
3425,Mo' Better Blues,1990s,,Drama,,,,,
3426,Jungle Fever,1990s,,Drama,Romance,,,,
3427,Coogan's Bluff,1960s,,Crime,,,,,
3428,"Champ, The",1970s,,Drama,,,,,
3429,Creature Comforts,1990s,,Animation,Comedy,,,,
3430,Death Wish,1970s,,Action,Drama,,,,
3431,Death Wish II,1980s,,Action,Drama,,,,
3432,Death Wish 3,1980s,,Action,Drama,,,,
3433,Death Wish 4: The Crackdown,1980s,,Action,Drama,,,,
3434,Death Wish V: The Face of Death,1990s,,Action,Drama,,,,
3435,Double Indemnity,1940s,,Crime,Film-Noir,,,,
3436,Dying Young,1990s,,Drama,Romance,,,,
3437,Cool as Ice,1990s,,Drama,,,,,
3438,Teenage Mutant Ninja Turtles,1990s,,Action,Children's,Fantasy,,,
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1990s,,Action,Children's,Fantasy,,,
3440,Teenage Mutant Ninja Turtles III,1990s,,Action,Children's,Fantasy,,,
3441,Red Dawn,1980s,,Action,War,,,,
3442,Band of the Hand,1980s,,Action,,,,,
3443,Born American,1980s,,Action,Drama,Thriller,,,
3444,Bloodsport,1980s,,Action,,,,,
3445,Eyes of Laura Mars,1970s,,Mystery,Thriller,,,,
3446,Funny Bones,1990s,,Comedy,,,,,
3447,"Good Earth, The",1930s,,Drama,,,,,
3448,"Good Morning, Vietnam",1980s,,Comedy,Drama,War,,,
3449,"Good Mother, The",1980s,,Drama,,,,,
3450,Grumpy Old Men,1990s,,Comedy,,,,,
3451,Guess Who's Coming to Dinner,1960s,,Comedy,Drama,,,,
3452,Romeo Must Die,2000s,,Action,Romance,,,,
3453,Here on Earth,2000s,,Drama,Romance,,,,
3454,Whatever It Takes,2000s,,Comedy,Romance,,,,
3455,Buddy Boy,1990s,,Drama,Thriller,,,,
3456,"Color of Paradise, The (Rang-e Khoda)",1990s,,Drama,,,,,
3457,Waking the Dead,1990s,,Drama,,,,,
3458,Blood and Sand (Sangre y Arena),1980s,,Drama,Romance,,,,
3459,Gothic,1980s,,Drama,Horror,,,,
3460,Hillbillys in a Haunted House,1960s,,Comedy,,,,,
3461,Lord of the Flies,1960s,,Adventure,Drama,Thriller,,,
3462,Modern Times,1930s,,Comedy,,,,,
3463,Last Resort,1990s,,Comedy,,,,,
3464,Solar Crisis,1990s,,Sci-Fi,Thriller,,,,
3465,That's Life!,1980s,,Drama,,,,,
3466,Heart and Souls,1990s,,Comedy,Fantasy,,,,
3467,Hud,1960s,,Drama,Western,,,,
3468,"Hustler, The",1960s,,Drama,,,,,
3469,Inherit the Wind,1960s,,Drama,,,,,
3470,Dersu Uzala,1970s,,Adventure,Drama,,,,
